Data Set 1:Wavelength(nm),Data Set 1:Intensity
380.60000000000002,0.016483812720937917
381.39999999999998,0.016535523850698945
382.30000000000001,0.016547391978840819
383.19999999999999,0.016902588099658365
384,0.017366292820630198
384.89999999999998,0.017588396361571002
385.69999999999999,0.017263718284546849
386.60000000000002,0.017618914405364391
387.39999999999998,0.017575680509990418
388.30000000000001,0.01799869450590439
389.19999999999999,0.018268270559412696
390,0.018368301925179926
390.89999999999998,0.018236904792180597
391.69999999999999,0.017567203275603367
392.60000000000002,0.018095334977916804
393.39999999999998,0.018569212380153098
394.30000000000001,0.01937370192348448
395.19999999999999,0.019378788264116712
396,0.019349965667200729
396.89999999999998,0.019269431940523725
397.69999999999999,0.019570373761264127
398.60000000000002,0.019816213558488678
399.39999999999998,0.01912192806218899
400.30000000000001,0.019130405296576045
401.19999999999999,0.019317752176529927
402,0.019884879157023808
402.89999999999998,0.01978060917406305
403.69999999999999,0.019395742732890818
404.60000000000002,0.01928977730305265
405.39999999999998,0.019579698719089881
406.30000000000001,0.020048489780693946
407.19999999999999,0.020176496019938452
408,0.019713639022405329
408.89999999999998,0.019172791468511311
409.69999999999999,0.018888804116545015
410.60000000000002,0.019118537168434167
411.39999999999998,0.019805193153785507
412.30000000000001,0.020485915075065912
413.10000000000002,0.02075972974576774
414,0.020882649644380018
414.89999999999998,0.020871629239676847
415.69999999999999,0.020911472241295997
416.60000000000002,0.020550342056407513
417.39999999999998,0.020596119122097606
418.30000000000001,0.020574078312691264
419.10000000000002,0.021181896018243006
420,0.021296338682468229
420.89999999999998,0.02134720208879055
421.69999999999999,0.020964031094495732
422.60000000000002,0.020754643405135505
423.39999999999998,0.021058976119630726
424.30000000000001,0.021453167518628719
425.10000000000002,0.02132007493875198
426,0.021187830082313945
426.89999999999998,0.021150530251010904
427.69999999999999,0.021188677805752645
428.60000000000002,0.02139297915448064
429.39999999999998,0.021248018446462024
430.30000000000001,0.021303120469977871
431.10000000000002,0.021860074769207288
432,0.021665946101743768
432.89999999999998,0.021989776455329207
433.69999999999999,0.021709179997117738
434.60000000000002,0.02218899146342497
435.39999999999998,0.022507735476378181
436.30000000000001,0.02221611861346354
437.10000000000002,0.021716809508066086
438,0.02144553800768037
438.89999999999998,0.021634580334511665
439.69999999999999,0.02230089095733407
440.60000000000002,0.022112696353941485
441.39999999999998,0.022367013385553091
442.30000000000001,0.023162177971058719
443.10000000000002,0.023641989437365951
444,0.023006196858336932
444.89999999999998,0.021843968023871885
445.69999999999999,0.021470969710841531
446.60000000000002,0.022183905122792738
447.39999999999998,0.02270864593135135
448.30000000000001,0.022815459084628224
449.10000000000002,0.02272305722980934
450,0.022707798207912643
450.89999999999998,0.022790027381467064
451.69999999999999,0.022523842221713584
452.60000000000002,0.022430592643455999
453.39999999999998,0.02287649517221501
454.30000000000001,0.023040105795885148
455.10000000000002,0.022779854700202603
456,0.022077091969515864
456.89999999999998,0.021980451497503453
457.69999999999999,0.02191009045209091
458.60000000000002,0.022538253520171581
459.39999999999998,0.022226291294728005
460.30000000000001,0.022254266168205281
461.10000000000002,0.021648143909530949
462,0.021994862795961443
462.89999999999998,0.021748175275298182
463.69999999999999,0.022451785729423628
464.60000000000002,0.021857531598891176
465.39999999999998,0.021804125022252738
466.30000000000001,0.021515051329654214
467.10000000000002,0.022181361952476622
468,0.02284852029873774
468.89999999999998,0.022769682018938139
469.69999999999999,0.022963810686401666
470.60000000000002,0.023425819960496082
471.39999999999998,0.023654705288946528
472.30000000000001,0.023675898374914163
473.10000000000002,0.023363088426031887
474,0.023207955036748808
474.89999999999998,0.023158787077303896
475.69999999999999,0.02320032552580046
476.60000000000002,0.02398107881284809
477.39999999999998,0.024438001746310285
478.30000000000001,0.024602460093419119
479.10000000000002,0.024590591965277249
480,0.024126039520866709
480.89999999999998,0.024251502589795103
481.69999999999999,0.023758127548468587
482.60000000000002,0.023700482354636621
483.39999999999998,0.023964972067512694
484.30000000000001,0.024106541881776487
485.10000000000002,0.024639759924722154
486,0.024595678305909478
486.89999999999998,0.024361706636826796
487.69999999999999,0.023772538846926577
488.60000000000002,0.023029085391181977
489.39999999999998,0.023343590786941662
490.30000000000001,0.023290184210303225
491.10000000000002,0.023458881174605591
492,0.022790027381467064
492.89999999999998,0.022573857904597198
493.69999999999999,0.022171189271212151
494.60000000000002,0.022574705628035908
495.39999999999998,0.022453481176301044
496.30000000000001,0.021893135983316801
497.10000000000002,0.021665098378305058
498,0.021480294668667289
498.80000000000001,0.022422115409068941
499.69999999999999,0.022402617769978716
500.60000000000002,0.022281393318243851
501.39999999999998,0.021788018276917336
502.30000000000001,0.021581173757873225
503.10000000000002,0.021848206641065415
504,0.021941456219323006
504.80000000000001,0.022423810855946358
505.69999999999999,0.022637437162500107
506.60000000000002,0.022472978815391263
507.39999999999998,0.022222052677534476
508.30000000000001,0.021749870722175595
509.10000000000002,0.022307672744843719
510,0.022408551834049661
510.80000000000001,0.022976526537982246
511.69999999999999,0.023287641039987112
512.5,0.02407941473173791
513.29999999999995,0.024128582691182825
514.10000000000002,0.024469367513542378
514.89999999999998,0.023920890448700011
515.70000000000005,0.024259979824182158
516.5,0.023692005120249566
517.29999999999995,0.023848833956410059
518.10000000000002,0.023282554699354877
518.89999999999998,0.023257122996193716
519.70000000000005,0.022839195340911979
520.5,0.022968049303595195
521.20000000000005,0.022389054194959433
522,0.021843120300433186
522.79999999999995,0.021859227045768582
523.60000000000002,0.021310749980926219
524.39999999999998,0.021163246102591488
525.20000000000005,0.020461331095343451
526,0.021063214736824258
