Data Set 1:Wavelength(nm),Data Set 1:Intensity
380.60000000000002,0.015730144197756927
381.39999999999998,0.015012122445173491
382.30000000000001,0.014645058196214072
383.19999999999999,0.01430342565041581
384,0.014928197824741659
384.89999999999998,0.014807821096445498
385.69999999999999,0.015171494451650096
386.60000000000002,0.014986690742012329
387.39999999999998,0.014986690742012327
388.30000000000001,0.015020599679560541
389.19999999999999,0.015018904232683131
390,0.015602137958512417
390.89999999999998,0.014936675059128712
391.69999999999999,0.015432593270771346
392.60000000000002,0.01486970490747099
393.39999999999998,0.015360536778481391
394.30000000000001,0.01513589006722447
395.19999999999999,0.015285937115875319
396,0.015328323287810587
396.89999999999998,0.015340191415952463
397.69999999999999,0.015159626323508219
398.60000000000002,0.014924806930986835
399.39999999999998,0.014639971855581836
400.30000000000001,0.015231682815798177
401.19999999999999,0.015049422276476526
402,0.015452938633300276
402.89999999999998,0.014854445885574294
403.69999999999999,0.015026533743631479
404.60000000000002,0.014294100692590052
405.39999999999998,0.014518747403846972
406.30000000000001,0.014949390910709291
407.19999999999999,0.015714885175860231
408,0.015730144197756927
408.89999999999998,0.015248637284572285
409.69999999999999,0.014517899680408265
410.60000000000002,0.014950238634147997
411.39999999999998,0.015040097318650766
412.30000000000001,0.015244398667378757
413.10000000000002,0.014607758364911036
414,0.014713723794749204
414.89999999999998,0.015129956003153535
415.69999999999999,0.015218966964217595
416.60000000000002,0.015382577587887731
417.39999999999998,0.015012122445173491
418.30000000000001,0.015066376745250631
419.10000000000002,0.014627256004001256
420,0.014652687707162418
420.89999999999998,0.01455350406483389
421.69999999999999,0.014910395632528845
422.60000000000002,0.014936675059128712
423.39999999999998,0.015096894789044024
424.30000000000001,0.01521303290014666
425.10000000000002,0.014873943524664516
426,0.015196078431372549
426.89999999999998,0.014930740995057775
427.69999999999999,0.015341886862829873
428.60000000000002,0.014489924806930992
429.39999999999998,0.014735764604155543
430.30000000000001,0.014680662580639693
431.10000000000002,0.015065529021811928
432,0.015053660893670051
432.89999999999998,0.015198621601688668
433.69999999999999,0.015459720420809918
434.60000000000002,0.015500411145867777
435.39999999999998,0.015158778600069514
436.30000000000001,0.014748480455736124
437.10000000000002,0.014815450607393846
438,0.015294414350262374
438.89999999999998,0.015590269830370544
439.69999999999999,0.015670803557047551
440.60000000000002,0.015699626153963531
441.39999999999998,0.015580944872544782
442.30000000000001,0.015114696981256838
443.10000000000002,0.014667946729059115
444,0.014933284165373891
444.89999999999998,0.015507192933377417
445.69999999999999,0.015706407941473176
446.60000000000002,0.015313911989352594
447.39999999999998,0.015208794282953129
448.30000000000001,0.014902766121580499
449.10000000000002,0.014875638971541925
450,0.014684053474394514
450.89999999999998,0.014542483660130721
451.69999999999999,0.01468490119783322
452.60000000000002,0.01447890440222782
453.39999999999998,0.015143519578172818
454.30000000000001,0.015285937115875319
455.10000000000002,0.015836957351033801
456,0.014955324974780229
456.89999999999998,0.015191839814179023
457.69999999999999,0.014825623288658309
458.60000000000002,0.015446156845790633
459.39999999999998,0.014965497656044694
460.30000000000001,0.014586565278943399
461.10000000000002,0.014921416037232014
462,0.015272373540856032
462.89999999999998,0.015845434585420853
463.69999999999999,0.015413095631681124
464.60000000000002,0.015044335935844292
465.39999999999998,0.014794257521426213
466.30000000000001,0.014983299848257506
467.10000000000002,0.015137585514101883
468,0.015469045378635676
468.89999999999998,0.015296109797139783
469.69999999999999,0.015120631045327773
470.60000000000002,0.014984147571696213
471.39999999999998,0.0151087629171859
472.30000000000001,0.015380034417571613
473.10000000000002,0.015298652967455901
474,0.014893441163754739
474.89999999999998,0.014706942007239562
475.69999999999999,0.015056204063986167
476.60000000000002,0.015542797317803041
477.39999999999998,0.015740316879021388
478.30000000000001,0.015173189898527506
479.10000000000002,0.01549193391148072
480,0.015422420589506882
480.89999999999998,0.015600442511635006
481.69999999999999,0.015070615362444159
482.60000000000002,0.015489390741164604
483.39999999999998,0.015178276239159738
484.30000000000001,0.015418181972313354
485.10000000000002,0.015168103557895276
486,0.015413095631681121
486.89999999999998,0.01503755414833465
487.69999999999999,0.015291871179946256
488.60000000000002,0.015518213338080587
489.39999999999998,0.015531776913099872
490.30000000000001,0.015007036104541257
491.10000000000002,0.014637428685265724
492,0.015101133406237552
492.89999999999998,0.015552122275628801
493.69999999999999,0.015302043861210722
494.60000000000002,0.015347820926900811
495.39999999999998,0.014718810135381438
496.30000000000001,0.015101981129676256
497.10000000000002,0.014851054991819473
498,0.015016361062367018
498.80000000000001,0.014936675059128712
499.69999999999999,0.014506031552266391
500.60000000000002,0.014157617218958491
501.39999999999998,0.014470427167840767
502.30000000000001,0.014973974890431745
503.10000000000002,0.015742012325898804
504,0.01519099209074032
504.80000000000001,0.015452938633300274
505.69999999999999,0.015164712664140455
506.60000000000002,0.015193535261056434
507.39999999999998,0.015187601196985499
508.30000000000001,0.014815450607393846
509.10000000000002,0.015076549426515097
510,0.014914634249722373
510.80000000000001,0.014982452124818801
511.69999999999999,0.014536549596059784
512.5,0.014880725312174159
513.29999999999995,0.015115544704695541
514.10000000000002,0.01540800929104889
514.89999999999998,0.014757805413561881
515.70000000000005,0.014921416037232016
516.5,0.015257114518959334
517.29999999999995,0.015236769156430409
518.10000000000002,0.015651305917957329
518.89999999999998,0.015893754821427061
519.70000000000005,0.01581322109475005
520.5,0.014897679780948263
521.20000000000005,0.014634037791510901
522,0.015045183659282998
522.79999999999995,0.015523299678712818
523.60000000000002,0.015671651280486254
524.39999999999998,0.015948856844942908
525.20000000000005,0.016270991751650945
526,0.016171808109322415
526.79999999999995,0.015864932224511075
527.60000000000002,0.01561824470384782
528.39999999999998,0.015543645041241746
529.20000000000005,0.015274068987733444
530,0.015250332731449693
530.70000000000005,0.014831557352729249
531.5,0.014736612327594248
532.29999999999995,0.014388197994286348
533.10000000000002,0.014269516712867596
533.89999999999998,0.014451777252189249
534.70000000000005,0.014560285852343533
535.5,0.015227444198604648
536.29999999999995,0.015330866458126704
537.10000000000002,0.015882734416723891
537.89999999999998,0.015454634080177686
538.70000000000005,0.014974822613870453
539.5,0.014160160389274605
540.20000000000005,0.014781541669845634
541,0.015044335935844292
541.79999999999995,0.015747946389969736
542.60000000000002,0.0157733780931309
543.39999999999998,0.015989547570000765
544.20000000000005,0.015659783152344384
545,0.015661478599221793
545.79999999999995,0.015678433067995899
