Data Set 1:Wavelength(nm),Data Set 1:Intensity
380.60000000000002,0.016015996541288366
381.39999999999998,0.016429261717657229
382.30000000000001,0.016526749913108346
383.19999999999999,0.016558115680340445
384,0.016046090723362411
384.89999999999998,0.015809575883963617
385.69999999999999,0.015823987182421603
386.60000000000002,0.015758712477641292
387.39999999999998,0.015841789374634419
388.30000000000001,0.015863830184040757
389.19999999999999,0.016431804887973349
390,0.01672172630401058
390.89999999999998,0.0167886964556683
391.69999999999999,0.016366530183193031
392.60000000000002,0.016236828497071112
393.39999999999998,0.016432652611412052
394.30000000000001,0.016640344853894862
395.19999999999999,0.016696294600849419
396,0.016561506574095268
396.89999999999998,0.017031993082576739
397.69999999999999,0.017502479591058211
398.60000000000002,0.017341412137704192
399.39999999999998,0.0165513338928308
400.30000000000001,0.016241914837703347
401.19999999999999,0.016599654128837009
402,0.017338021243949373
402.89999999999998,0.017532997634851603
403.69999999999999,0.0181653993201258
404.60000000000002,0.017718649067928079
405.39999999999998,0.017460941142561654
406.30000000000001,0.01718543102498241
407.19999999999999,0.017425336758136022
408,0.017026059018505801
408.89999999999998,0.016148665259445756
409.69999999999999,0.016042699829607588
410.60000000000002,0.016703076388359064
411.39999999999998,0.017363452947110537
412.30000000000001,0.017845807583733879
413.10000000000002,0.017399057331536159
414,0.017639810788128478
414.89999999999998,0.017154912981189017
415.69999999999999,0.017791553283656735
416.60000000000002,0.017941600332307586
417.39999999999998,0.017900061883811023
418.30000000000001,0.017452463908174596
419.10000000000002,0.016733594432152454
420,0.017129481278027856
420.89999999999998,0.017159151598382542
421.69999999999999,0.01739142782058781
422.60000000000002,0.017471961547264818
423.39999999999998,0.017585556488051334
424.30000000000001,0.017834787179030712
425.10000000000002,0.017382102862762049
426,0.017166781109330891
426.89999999999998,0.016908225460525759
427.69999999999999,0.01662339038512076
428.60000000000002,0.016324144011257764
429.39999999999998,0.016351271161296334
430.30000000000001,0.01646995244271509
431.10000000000002,0.017137958512414907
432,0.017004018209099463
432.89999999999998,0.017008256826292992
433.69999999999999,0.016723421750887993
434.60000000000002,0.017189669642175935
435.39999999999998,0.017466027483193883
436.30000000000001,0.01764574485219942
437.10000000000002,0.017268507921975533
438,0.016879402863609776
438.89999999999998,0.017180344684350181
439.69999999999999,0.017572840636470757
440.60000000000002,0.018315446368776651
441.39999999999998,0.017403295948729684
442.30000000000001,0.017331239456439732
443.10000000000002,0.017148131193679372
444,0.017713562727295847
444.89999999999998,0.017616074531844727
445.69999999999999,0.017714410450734547
446.60000000000002,0.01785513254155964
447.39999999999998,0.017602510956825444
448.30000000000001,0.017484677398845402
449.10000000000002,0.0174058391190458
450,0.017691521917889509
450.89999999999998,0.017662699320973523
451.69999999999999,0.01732360994549138
452.60000000000002,0.017743233047650533
453.39999999999998,0.017491459186355043
454.30000000000001,0.018117079084119594
455.10000000000002,0.018033154463687764
456,0.01792464586353348
456.89999999999998,0.017232055814111202
457.69999999999999,0.01696078431372549
458.60000000000002,0.017061663402931426
459.39999999999998,0.017863609775946695
460.30000000000001,0.017547408933309593
461.10000000000002,0.018282385154667138
462,0.018295101006247719
462.89999999999998,0.018337487178182989
463.69999999999999,0.01771525817417326
464.60000000000002,0.017087942829531293
465.39999999999998,0.016692903707094597
466.30000000000001,0.016642040300772275
467.10000000000002,0.016965022930919019
468,0.017459245695684238
468.89999999999998,0.017663547044412229
469.69999999999999,0.017952620737010757
470.60000000000002,0.017843264413417766
471.39999999999998,0.01775679662266982
472.30000000000001,0.017315132711104329
473.10000000000002,0.017577079253664286
474,0.017199842323440399
474.89999999999998,0.017301569136085045
475.69999999999999,0.017650831192831652
476.60000000000002,0.018345116689131337
477.39999999999998,0.018922416350889686
478.30000000000001,0.018269669303086558
479.10000000000002,0.018631647211413745
480,0.01795346846044946
480.89999999999998,0.01817811517170638
481.69999999999999,0.017692369641328209
482.60000000000002,0.017839873519662944
483.39999999999998,0.017811898646185667
484.30000000000001,0.017666937938167052
485.10000000000002,0.018091647380958434
486,0.018574002017581782
486.89999999999998,0.01893428447903156
487.69999999999999,0.018561286166001206
488.60000000000002,0.018384959690750491
489.39999999999998,0.018064520230919864
490.30000000000001,0.018218805896764237
491.10000000000002,0.017715258174173253
492,0.017778837432076158
492.89999999999998,0.017633029000618836
493.69999999999999,0.017530454464535491
494.60000000000002,0.017722887685121605
495.39999999999998,0.017887346032230446
496.30000000000001,0.017839025796224241
497.10000000000002,0.017528759017658081
498,0.017237142154743437
498.80000000000001,0.017455007078490715
499.69999999999999,0.017673719725676697
500.60000000000002,0.017676262895992813
501.39999999999998,0.018048413485584464
502.30000000000001,0.018173028831074151
503.10000000000002,0.017845807583733879
504,0.017555038444257941
504.80000000000001,0.017327000839246202
505.69999999999999,0.017467722930071296
506.60000000000002,0.017388884650271694
507.39999999999998,0.01732360994549138
508.30000000000001,0.017621160872476963
509.10000000000002,0.017757644346108523
510,0.017919559522901248
510.80000000000001,0.017315132711104329
511.69999999999999,0.017559277061451474
512.5,0.017593185998999682
513.29999999999995,0.018017895441791068
514.10000000000002,0.018009418207404017
514.89999999999998,0.017474504717580934
515.70000000000005,0.017648288022515533
516.5,0.017271051092291653
517.29999999999995,0.017399905054974865
518.10000000000002,0.016720878580571873
518.89999999999998,0.017006561379415579
519.70000000000005,0.016876859693293656
520.5,0.017644049405322011
521.20000000000005,0.017557581614574061
522,0.017961945694836518
522.79999999999995,0.017468570653510002
523.60000000000002,0.017458397972245535
524.39999999999998,0.017177801514034061
525.20000000000005,0.017805116858676025
526,0.017896670990056204
526.79999999999995,0.017993311462068614
527.60000000000002,0.018046718038707051
528.39999999999998,0.017727126302315131
529.20000000000005,0.017472809270703521
530,0.01750671820825174
530.70000000000005,0.018086561040326202
531.5,0.018641819892678213
532.29999999999995,0.018354441646957098
533.10000000000002,0.018212024109254595
533.89999999999998,0.017699999152276557
534.70000000000005,0.017839873519662944
535.5,0.017975509269855802
536.29999999999995,0.018597738273865537
537.10000000000002,0.017764426133618168
537.89999999999998,0.017406686842484507
538.70000000000005,0.016803107754126294
539.5,0.017534693081729016
540.20000000000005,0.017175258343717945
541,0.01740838228936192
541.79999999999995,0.01695993659028678
542.60000000000002,0.017371930181497585
543.39999999999998,0.017160847045259952
544.20000000000005,0.017811898646185667
545,0.017696608258521738
545.79999999999995,0.01777290336800522
546.60000000000002,0.017311741817349506
547.39999999999998,0.016464018378644148
548.20000000000005,0.016497079592753656
549,0.016227503539245354
549.70000000000005,0.016982825123131824
550.5,0.017191365089053345
551.29999999999995,0.017407534565923213
552.10000000000002,0.017127785831150443
552.89999999999998,0.016926027652738571
553.70000000000005,0.016598806405398302
554.5,0.016696294600849419
555.29999999999995,0.016822605393216512
556.10000000000002,0.017448225290981067
556.89999999999998,0.017830548561837183
557.70000000000005,0.017965336588591337
558.5,0.017972118376100979
559.20000000000005,0.017708476386663612
560,0.017146435746801962
560.79999999999995,0.016762417029068433
561.60000000000002,0.017204080940633925
562.39999999999998,0.017638115341251065
563.20000000000005,0.017452463908174596
564,0.017266812475098123
564.79999999999995,0.016870925629222721
565.60000000000002,0.017731364919508656
566.39999999999998,0.017348193925213841
567.20000000000005,0.01823491264209964
568,0.017560972508328884
568.70000000000005,0.017664394767850936
569.5,0.017287157837627055
570.29999999999995,0.017458397972245535
571.10000000000002,0.017587251934928747
571.89999999999998,0.017332934903317145
572.70000000000005,0.017149826640556788
573.5,0.017300721412646335
574.29999999999995,0.018014504548036249
575.10000000000002,0.018734221747497098
575.89999999999998,0.019080092910488886
576.70000000000005,0.01871218093809076
577.5,0.018550265761298035
578.20000000000005,0.01881051685698058
579,0.019575163398692811
579.79999999999995,0.020366089367004906
580.60000000000002,0.021398616515348034
581.39999999999998,0.022740562718818611
582.20000000000005,0.026365428142722719
583,0.034124640777192843
583.79999999999995,0.059627552707204809
584.60000000000002,0.072398506311301014
585.39999999999998,0.067946262811220473
586.20000000000005,0.044292235701024904
587,0.030249696938870665
587.70000000000005,0.027457295931775212
588.5,0.025164204030077224
589.29999999999995,0.022828725956443967
590,0.021537643159295707
590.79999999999995,0.020758585319125483
591.5,0.020550045353203969
592.29999999999995,0.021123106397768789
593,0.02306947941303629
593.79999999999995,0.02484885091087884
594.5,0.024886998465620581
595.29999999999995,0.022666810779651242
596,0.021311301001161381
596.79999999999995,0.020899307409950579
597.5,0.020905241474021515
598.29999999999995,0.020379652942024193
599,0.019598051931537856
599.79999999999995,0.019487000161067448
600.5,0.019852368963149462
601.29999999999995,0.02053139543755245
602,0.02095186626315031
602.79999999999995,0.020557674864152321
603.5,0.020277926129379554
604.29999999999995,0.020595822418894062
605,0.020924739113111736
605.79999999999995,0.02260492696862575
606.5,0.024781880759221112
607.29999999999995,0.026267939947271599
608,0.027426777887981826
608.79999999999995,0.028349100989293254
609.5,0.028306714817357984
610.29999999999995,0.026184015326839769
611,0.022882980256521111
611.79999999999995,0.022718521909412273
612.5,0.025900875698312186
613.29999999999995,0.031704390359689055
614,0.033611768096776108
614.79999999999995,0.031751015148817854
615.5,0.026944423251358474
616.29999999999995,0.024491959343183878
617,0.023007595602010798
617.79999999999995,0.021546120393682762
618.5,0.020451709434314149
619.29999999999995,0.019389511965616335
620,0.019283546535778167
620.79999999999995,0.019195383298152815
621.5,0.019445461712570892
622.29999999999995,0.019370014326526117
623,0.018546027144104509
623.79999999999995,0.01833240083755076
624.5,0.018757110280342142
625.29999999999995,0.02027962157625696
626.10000000000002,0.022029322753744817
626.79999999999995,0.021881818875410085
627.60000000000002,0.021337580427761248
628.29999999999995,0.020070233886896736
629.10000000000002,0.020550893076642675
629.79999999999995,0.020799276044183343
630.60000000000002,0.021225680933852138
