Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity,Data Set 6:Wavelength(nm),Data Set 6:Intensity,Data Set 7:Wavelength(nm),Data Set 7:Intensity
483.39999999999998,0.021695277332722973,483.39999999999998,0.079493400473029691,483.39999999999998,0.01672897433941151,483.39999999999998,0.023448920424200805,483.39999999999998,0.018113433873333164,483.39999999999998,0.021816374625942034,483.39999999999998,0.016371235048277852
484.30000000000001,0.021980960131566675,484.30000000000001,0.071083136237633834,484.30000000000001,0.015906682603867312,484.30000000000001,0.023376016208472145,484.30000000000001,0.018324517009570798,484.30000000000001,0.022018132804353906,484.30000000000001,0.015957546010189633
485.10000000000002,0.022103032306740246,485.10000000000002,0.057820503039088526,485.10000000000002,0.016393275857684186,485.10000000000002,0.023155608114408751,485.10000000000002,0.01871870840856879,485.10000000000002,0.022745479514763103,485.10000000000002,0.015673558658223341
486,0.022585386943363595,486,0.049099124301687808,486,0.016167781422988563,486,0.023545560896213218,486,0.018152429151513612,486,0.022956562651000736,486,0.016541627459457628
486.89999999999998,0.022047082559785696,486.89999999999998,0.041902800030518043,486.89999999999998,0.016512804862541645,486.89999999999998,0.023308198333375715,486.89999999999998,0.018355035053364194,486.89999999999998,0.022967583055703907,486.89999999999998,0.017062977374261424
487.69999999999999,0.021744445292167881,487.69999999999999,0.038588201385180092,487.69999999999999,0.016253401490297806,487.69999999999999,0.023853284504463258,487.69999999999999,0.018093936234242942,487.69999999999999,0.022544569059789934,487.69999999999999,0.017884421386366912
488.60000000000002,0.021148495714758013,488.60000000000002,0.035806820782787824,488.60000000000002,0.016367844154523029,488.60000000000002,0.023675262582335137,488.60000000000002,0.018681408577265753,488.60000000000002,0.022529310037893237,488.60000000000002,0.017546179734323476
489.39999999999998,0.020877224214372304,489.39999999999998,0.033373854513703449,489.39999999999998,0.015871078219441687,489.39999999999998,0.023750709968379916,489.39999999999998,0.018028661529462628,489.39999999999998,0.021996939718386271,489.39999999999998,0.017418173495078966
490.30000000000001,0.020717004484456989,490.30000000000001,0.029626916914625767,490.30000000000001,0.016072836397853563,490.30000000000001,0.022876707103074687,490.30000000000001,0.018177013131236066,490.30000000000001,0.021963030780838055,490.30000000000001,0.017168095080660885
491.10000000000002,0.020809406339275874,491.10000000000002,0.027898408823105545,491.10000000000002,0.016175410933936912,491.10000000000002,0.022988606596983797,491.10000000000002,0.01876279002738147,491.10000000000002,0.021933360460483369,491.10000000000002,0.017418173495078966
492,0.021473173791782169,492,0.025579885218246397,492,0.016473809584361197,492,0.022719030543475491,492,0.019006086654289909,492,0.022102905148224442,492,0.01796325966616651
492.89999999999998,0.021292608699337929,492.89999999999998,0.024827106804676036,492.89999999999998,0.016456855115587088,492.89999999999998,0.023291243864601609,492.89999999999998,0.019136636063850531,492.89999999999998,0.02215292083110806,492.89999999999998,0.018051422903791865
493.69999999999999,0.021049312072429487,493.69999999999999,0.02297483109110483,493.69999999999999,0.016121156633859771,493.69999999999999,0.02265545128557259,493.69999999999999,0.018276196773564592,493.69999999999999,0.022004569229334619,493.69999999999999,0.018179429143036375
494.60000000000002,0.02083992438306927,494.60000000000002,0.022329713554250057,494.60000000000002,0.016492459500012713,494.60000000000002,0.022957240829751702,494.60000000000002,0.018531361528614905,494.60000000000002,0.022169027576443456,494.60000000000002,0.017634342971948831
495.39999999999998,0.020759390656392259,495.39999999999998,0.021162398379152784,495.39999999999998,0.016417012113967937,495.39999999999998,0.022385875232064287,495.39999999999998,0.017529352424065177,495.39999999999998,0.022088493849766452,495.39999999999998,0.017784390020599679
496.30000000000001,0.020891635512830291,496.30000000000001,0.020253638852860641,496.30000000000001,0.016405143985826064,496.30000000000001,0.022635953646482364,496.30000000000001,0.017839619202631336,496.30000000000001,0.022207175131185204,496.30000000000001,0.018302349041648652
497.10000000000002,0.020565261988928728,497.10000000000002,0.019758568364656712,497.10000000000002,0.015760874172409994,497.10000000000002,0.022446911319651073,497.10000000000002,0.017434407398930176,497.10000000000002,0.022636970914608819,497.10000000000002,0.018218424421216822
498,0.020979798750455646,498,0.01915075065910497,498,0.015461627798547001,498,0.022201919245865225,498,0.017955757313733969,498,0.022474208014377391,498,0.018061595585056333
498.80000000000001,0.021039139391165026,498.80000000000001,0.01881166128362283,498.80000000000001,0.015453150564159947,498.80000000000001,0.022034917728440271,498.80000000000001,0.01776925815721879,498.80000000000001,0.022294490645371853,498.80000000000001,0.017615693056297312
499.69999999999999,0.020903503640972165,499.69999999999999,0.018153827895187474,499.69999999999999,0.015868535049125571,499.69999999999999,0.021606817391894066,499.69999999999999,0.017933716504327631,499.69999999999999,0.022005416952773329,499.69999999999999,0.017513118520213967
500.60000000000002,0.02112052084128074,500.60000000000002,0.018514958080075954,500.60000000000002,0.015982977713350794,500.60000000000002,0.021676330713867906,500.60000000000002,0.01818888125937794,500.60000000000002,0.022349592668887704,500.60000000000002,0.017647906546968118
501.39999999999998,0.021271415613370294,501.39999999999998,0.018422556225257073,501.39999999999998,0.016185583615201372,501.39999999999998,0.021145655841238353,501.39999999999998,0.018419462034705798,501.39999999999998,0.022312292837584669,501.39999999999998,0.01730203538397633
502.30000000000001,0.021358731127556946,502.30000000000001,0.018158066512380999,502.30000000000001,0.016135567932317758,502.30000000000001,0.021389800191585494,502.30000000000001,0.018449132355060485,502.30000000000001,0.022103752871663152,502.30000000000001,0.01752668209523325
503.10000000000002,0.021167993353848242,503.10000000000002,0.017204377643837473,503.10000000000002,0.01656112509854785,503.10000000000002,0.021598340157507011,503.10000000000002,0.018374532692454416,503.10000000000002,0.021890974288548103,503.10000000000002,0.017302883107415037
504,0.021051855242745606,504,0.017154361960953858,504,0.016448377881200033,504,0.021994227003382414,504,0.017963386824682317,504,0.021807049668116273,504,0.016664547358069902
504.80000000000001,0.021574052880988109,504.80000000000001,0.017596873595958053,504.80000000000001,0.016257640107491332,504.80000000000001,0.021665310309164732,504.80000000000001,0.018164297279655482,504.80000000000001,0.022174113917075692,504.80000000000001,0.016506023075032003
505.69999999999999,0.021273111060247703,505.69999999999999,0.01783254071191814,505.69999999999999,0.016221187999627001,505.69999999999999,0.021654289904461568,505.69999999999999,0.017939650568398566,505.69999999999999,0.022586107508286494,505.69999999999999,0.015886337241338384
506.60000000000002,0.021142561650687081,506.60000000000002,0.017550248806829257,506.60000000000002,0.016347498791994094,506.60000000000002,0.021563583496520097,506.60000000000002,0.018199901664081111,506.60000000000002,0.022912481032188056,506.60000000000002,0.016316133024762005
507.39999999999998,0.020846706170578912,507.39999999999998,0.017122148470283052,507.39999999999998,0.016689131337792356,507.39999999999998,0.022151055839542907,507.39999999999998,0.017431016505175354,507.39999999999998,0.022803972432033772,507.39999999999998,0.016222035723065711
508.30000000000001,0.021173079694480471,508.30000000000001,0.016476183209989573,508.30000000000001,0.016439052923374275,508.30000000000001,0.021641574052880985,508.30000000000001,0.017587845341335843,508.30000000000001,0.023143061807515918,508.30000000000001,0.016160999635478922
509.10000000000002,0.021194272780448102,509.10000000000002,0.016251536498732653,509.10000000000002,0.015995693564931374,509.10000000000002,0.022087476581640002,509.10000000000002,0.017648881428922625,509.10000000000002,0.023020989632342347,509.10000000000002,0.015911768944499551
510,0.02134516755253766,510,0.016240516094029482,510,0.016159304188601512,510,0.022422327339928615,510,0.01786759407610861,510,0.023583030272203997,510,0.015758331002093881
510.80000000000001,0.021844476657935114,510.80000000000001,0.016175241389249168,510.80000000000001,0.015988911777421733,510.80000000000001,0.023320914184956295,510.80000000000001,0.017350482778498343,510.80000000000001,0.023148995871586857,510.80000000000001,0.015783762705255038
511.69999999999999,0.02263455490280851,511.69999999999999,0.016334613395725776,511.69999999999999,0.016245771979349458,511.69999999999999,0.02388804116545018,511.69999999999999,0.017578520383510085,511.69999999999999,0.023520298737739805,511.69999999999999,0.015895662199164148
512.5,0.02330595186626315,512.5,0.016340547459796712,512.5,0.015989759500860436,512.5,0.024128794622042503,512.5,0.017931173334011515,512.5,0.023236311385773506,512.5,0.01586175326161593
513.29999999999995,0.023496689639971858,513.29999999999995,0.016873765502742385,513.29999999999995,0.016186431338640079,513.29999999999995,0.024572153980485401,513.29999999999995,0.018399964395615573,513.29999999999995,0.023766138534964353,513.29999999999995,0.016324610259149053
514.10000000000002,0.023244068055237658,514.10000000000002,0.016813577138594302,514.10000000000002,0.016708628976882578,514.10000000000002,0.025051117723353927,514.10000000000002,0.018280435390758118,514.10000000000002,0.023688995702042165,514.10000000000002,0.016077922738485795
514.89999999999998,0.023327144952230781,514.89999999999998,0.016405822164577026,514.89999999999998,0.016616227122063697,514.89999999999998,0.025435136441087455,514.89999999999998,0.018352491883048074,514.89999999999998,0.02365508676449395,514.89999999999998,0.016259335554368742
515.70000000000005,0.02291345591414257,515.70000000000005,0.016109118961030153,515.70000000000005,0.016445834710883917,515.70000000000005,0.025299500690894601,515.70000000000005,0.018315192051745036,515.70000000000005,0.023178666191941543,515.70000000000005,0.015994845841492671
516.5,0.022955842086077833,516.5,0.016449056059950999,516.5,0.016287310427846015,516.5,0.0247137237947492,516.5,0.018094783957681645,516.5,0.02309474157150971,516.5,0.016065206886905214
517.29999999999995,0.022010630451921361,517.29999999999995,0.016361740545764347,517.29999999999995,0.016442443817129098,517.29999999999995,0.023743080457431565,517.29999999999995,0.017460686825530043,517.29999999999995,0.023354992667192258,517.29999999999995,0.015642192890991242
518.10000000000002,0.02170799318430355,518.10000000000002,0.016140484728262253,518.10000000000002,0.016471266414045081,518.10000000000002,0.023454006764833037,518.10000000000002,0.017676008578961198,518.10000000000002,0.023226986427947748,518.10000000000002,0.01564982240193959
518.89999999999998,0.02109339369124217,518.89999999999998,0.015765790968354482,518.89999999999998,0.016425489348354992,518.89999999999998,0.022615608283953436,518.89999999999998,0.017575977213193966,518.89999999999998,0.023391444775056586,518.89999999999998,0.015654908742571826
519.70000000000005,0.021078134669345473,519.70000000000005,0.015870060951315244,519.70000000000005,0.016608597611115349,519.70000000000005,0.02235959580546442,519.70000000000005,0.018412680247196153,519.70000000000005,0.02267172757559574,519.70000000000005,0.015392114476573161
520.5,0.020625450353076811,520.5,0.016029432957791849,520.5,0.01676881734103066,520.5,0.021531370005849291,520.5,0.018302476200164459,520.5,0.022235997728101184,520.5,0.015554877376804589
521.20000000000005,0.020772106507972843,521.20000000000005,0.015954833295185777,521.20000000000005,0.016629790697082984,521.20000000000005,0.021461856683875447,521.20000000000005,0.0182456787297712,521.20000000000005,0.021584946127175469,521.20000000000005,0.015939743817976824
522,0.019966769241202748,522,0.016001458084314569,522,0.016177954104253024,522,0.021193128353805851,522,0.017017327467087139,522,0.021367081203428194,522,0.016229665234014055
522.79999999999995,0.020304163169807481,522.79999999999995,0.015902274441986042,522.79999999999995,0.016202538083975478,522.79999999999995,0.02087607978773005,522.79999999999995,0.016991048040487271,522.79999999999995,0.021212795537583817,522.79999999999995,0.016102506718208252
523.60000000000002,0.019441180709205429,523.60000000000002,0.015960767359256715,523.60000000000002,0.016045709247814992,523.60000000000002,0.021238057696057237,523.60000000000002,0.016751990030772365,523.60000000000002,0.020718572772818598,523.60000000000002,0.015857514644422404
524.39999999999998,0.019781965531564985,524.39999999999998,0.01581326348092198,524.39999999999998,0.015949068775802579,524.39999999999998,0.021201605588192906,524.39999999999998,0.017529352424065177,524.39999999999998,0.02075248171036681,524.39999999999998,0.016088943143188966
525.20000000000005,0.019184320507277707,525.20000000000005,0.016263404626874527,525.20000000000005,0.016111831676034007,525.20000000000005,0.021671244373235671,525.20000000000005,0.017394564397311022,525.20000000000005,0.020896594694946719,525.20000000000005,0.016578927290760662
526,0.019728558954926548,526,0.016162525537668591,526,0.016222035723065707,526,0.0214067546603596,526,0.017887091715198835,526,0.021513737358324219,526,0.01679848766138535
526.79999999999995,0.019979485092783331,526.79999999999995,0.016161677814229881,526.79999999999995,0.016623008909573338,526.79999999999995,0.021216864610089602,526.79999999999995,0.017520027466239412,526.79999999999995,0.021922340055780202,526.79999999999995,0.016771360511346776
527.60000000000002,0.020253299763485163,527.60000000000002,0.015525885235200869,527.60000000000002,0.016484829989064368,527.60000000000002,0.021522892771462236,527.60000000000002,0.017717547027457762,527.60000000000002,0.022617473275518593,527.60000000000002,0.016655222400244144
528.39999999999998,0.020076973288234448,528.39999999999998,0.016084534981307696,528.39999999999998,0.015653213295694413,528.39999999999998,0.021278748421115094,528.39999999999998,0.017698049388367536,528.39999999999998,0.023193925213838236,528.39999999999998,0.016005866246195839
529.20000000000005,0.020574586946754493,529.20000000000005,0.015990437679611402,529.20000000000005,0.01530649440926392,529.20000000000005,0.021700066970151657,529.20000000000005,0.018094783957681645,529.20000000000005,0.023700863830184039,529.20000000000005,0.015821910259996779
530,0.020927239897255916,530,0.016510092147537785,530,0.014780058153827892,530,0.021500004238617188,530,0.018226181090680978,530,0.024757974958249617,530,0.015438739265701957
530.70000000000005,0.021167993353848238,530.70000000000005,0.016013326212456446,530.70000000000005,0.015699838084823205,530.70000000000005,0.02163309681849393,530.70000000000005,0.018767028644574996,530.70000000000005,0.025854081364495643,530.70000000000005,0.015729508405177894
531.5,0.020581368734264131,531.5,0.015880233632579704,531.5,0.015893966752286732,531.5,0.021705153310783886,531.5,0.0186093520849758,531.5,0.026878979001890419,531.5,0.015473495926688879
532.29999999999995,0.020352483405813686,532.29999999999995,0.015917533463882739,532.29999999999995,0.016383103176419726,532.29999999999995,0.021739062248332105,532.29999999999995,0.018448284631621781,532.29999999999995,0.027854708679840287,532.29999999999995,0.015279367259225352
533.10000000000002,0.020427930791858465,533.10000000000002,0.015800547629341403,533.10000000000002,0.016133024762001642,533.10000000000002,0.02251557691818621,533.10000000000002,0.018050702338868966,533.10000000000002,0.029307706653781272,533.10000000000002,0.015211549384128924
533.89999999999998,0.020561023371735203,533.89999999999998,0.016021803446843501,533.89999999999998,0.015985520883666914,533.89999999999998,0.022692751116875624,533.89999999999998,0.01841352797063486,533.89999999999998,0.030991285403050111,533.89999999999998,0.015380246348431287
534.70000000000005,0.020422844451226236,534.70000000000005,0.015448742402278677,534.70000000000005,0.015798174003713028,534.70000000000005,0.022974195298525801,534.70000000000005,0.01853729559268584,534.70000000000005,0.032138255215618451,534.70000000000005,0.015459084628230887
535.5,0.020149877503963104,535.5,0.015625068877529392,535.5,0.015980434543034678,535.5,0.022402829700838393,535.5,0.018650042810033657,535.5,0.03184833379958122,535.5,0.01555826827055941
536.29999999999995,0.019841306172274357,536.29999999999995,0.015376685909988723,536.29999999999995,0.016112679399472713,536.29999999999995,0.021850114018802502,536.29999999999995,0.018121911107720216,536.29999999999995,0.031944126548154934,536.29999999999995,0.015571831845578697
537.10000000000002,0.019425921687308733,537.10000000000002,0.016187957240829751,537.10000000000002,0.016371235048277848,537.10000000000002,0.021427100022888529,537.10000000000002,0.018041377381043208,537.10000000000002,0.031717784390020598,537.10000000000002,0.015694751744190976
537.89999999999998,0.019547146139043597,537.89999999999998,0.016069275959411003,537.89999999999998,0.016305960343497537,537.89999999999998,0.020892186533065446,537.89999999999998,0.01769635394149013,537.89999999999998,0.032313733967430459,537.89999999999998,0.01558624314403669
538.70000000000005,0.019167366038503601,538.70000000000005,0.016240516094029486,538.70000000000005,0.016088095419750259,538.70000000000005,0.020843866297059244,538.70000000000005,0.017552240956910221,538.70000000000005,0.032217093495418056,538.70000000000005,0.015117452082432628
539.5,0.018942719327246678,539.5,0.016152352856404126,539.5,0.016105897611963068,539.5,0.020500538304383573,539.5,0.016962225443571292,539.5,0.031716936666581895,539.5,0.014993684460381646
540.20000000000005,0.018362028771733509,540.20000000000005,0.016529589786628007,540.20000000000005,0.015975348202402446,540.20000000000005,0.019921543195747817,540.20000000000005,0.017198740282970085,540.20000000000005,0.031124377982926853,540.20000000000005,0.014825835219517986
541,0.018841840238040745,541,0.016716088943143189,541,0.016070293227537447,541,0.020022422284953757,541,0.017694658494612717,541,0.030727643413612744,541,0.015637954273797716
541.79999999999995,0.019491196392089044,541.79999999999995,0.016592321321092202,541.79999999999995,0.016133872485440348,541.79999999999995,0.019618058204691303,541.79999999999995,0.017857421394844149,541.79999999999995,0.030440265167891625,541.79999999999995,0.016179649551130437
542.60000000000002,0.019806549511287436,542.60000000000002,0.016104880343836624,542.60000000000002,0.016642506548663557,542.60000000000002,0.019935954494205807,542.60000000000002,0.017499682103710491,542.60000000000002,0.030856497376295956,542.60000000000002,0.016834939769249678
543.39999999999998,0.019233488466722619,543.39999999999998,0.01633207022540966,543.39999999999998,0.016676415486211776,543.39999999999998,0.019122139993048667,543.39999999999998,0.017029195595229012,543.39999999999998,0.030170689114383323,543.39999999999998,0.016665395081508608
544.20000000000005,0.018784195044208776,544.20000000000005,0.01655756466010529,544.20000000000005,0.016278833193458964,544.20000000000005,0.0193493298746217,544.20000000000005,0.017321660181582359,544.20000000000005,0.030395335825640243,544.20000000000005,0.01682731025830133
545,0.018798606342666769,545,0.016755931944762339,545,0.016734060680043742,545,0.019941040834838036,545,0.017929477887134102,545,0.029225477480226851,545,0.016578079567321956
545.79999999999995,0.019041902969575204,545.79999999999995,0.016156591473597652,545.79999999999995,0.017040088841416372,545.79999999999995,0.019849486703457857,545.79999999999995,0.018406746183125215,545.79999999999995,0.029004221662724754,545.79999999999995,0.016365300984206913
546.60000000000002,0.018965607860091726,546.60000000000002,0.016082839534430286,546.60000000000002,0.017488534540491509,546.60000000000002,0.019793536956503304,546.60000000000002,0.018582224934937226,546.60000000000002,0.027832667870433949,546.60000000000002,0.015436196095385839
547.39999999999998,0.018768936022312079,547.39999999999998,0.015628459771284214,547.39999999999998,0.016460246009341907,547.39999999999998,0.019502767817027374,547.39999999999998,0.017602256639793833,547.39999999999998,0.028165823181845157,547.39999999999998,0.0152869967701737
548.20000000000005,0.018447648839042749,548.20000000000005,0.016069275959410999,548.20000000000005,0.01623899019183981,548.20000000000005,0.020325907276010271,548.20000000000005,0.017395412120749729,548.20000000000005,0.027433390130803731,548.20000000000005,0.015303103515509099
549,0.018815560811440875,549,0.015614896196264928,549,0.016280528640336373,549,0.020575985690428351,549,0.016748599137017539,549,0.027018005645838103,549,0.015573527292456106
549.70000000000005,0.018557852886074446,549.70000000000005,0.015756466010528724,549.70000000000005,0.016401753092071241,549.70000000000005,0.020452218068377367,549.70000000000005,0.017225867433008652,549.70000000000005,0.02579643617066368,549.70000000000005,0.015633715656604191
550.5,0.019433551198257081,550.5,0.015657282368200198,550.5,0.015737985639564946,550.5,0.019833379958122455,550.5,0.01746068682553004,550.5,0.025395462984156049,550.5,0.015843951069403117
551.29999999999995,0.019563252884379,551.29999999999995,0.015823436162186448,551.29999999999995,0.015718488000474724,551.29999999999995,0.019989361070844244,551.29999999999995,0.017610733874180887,551.29999999999995,0.024811381534888058,551.29999999999995,0.015715097106719905
552.10000000000002,0.020015937200647663,552.10000000000002,0.01563524155879386,552.10000000000002,0.015864296431932046,552.10000000000002,0.019893568322270537,552.10000000000002,0.017583606724142314,552.10000000000002,0.024357849495180692,552.10000000000002,0.015863448708493339
552.89999999999998,0.020307554063562303,552.89999999999998,0.015333452014614751,552.89999999999998,0.016400905368632535,552.89999999999998,0.02097441570661987,552.89999999999998,0.017217390198621601,552.89999999999998,0.023826326899112432,552.89999999999998,0.016019429821215125
553.70000000000005,0.020695811398489358,553.70000000000005,0.015619134813458455,553.70000000000005,0.016138958826072577,553.70000000000005,0.021566126666836206,553.70000000000005,0.017165679068860577,553.70000000000005,0.023654239041055247,553.70000000000005,0.015881250900706155
554.5,0.02213015945677882,554.5,0.016096403109449573,554.5,0.016148283783898338,554.5,0.022421479616489912,554.5,0.017835380585437811,554.5,0.023015903291710115,554.5,0.015730356128616601
555.29999999999995,0.022201368225630066,555.29999999999995,0.016061646448462651,555.29999999999995,0.016355128302942445,555.29999999999995,0.022912311487500316,555.29999999999995,0.017746369624373745,555.29999999999995,0.022480142078448326,555.29999999999995,0.015741376533319768
556.10000000000002,0.022235277163178285,556.10000000000002,0.015835304290328318,556.10000000000002,0.016328001152903875,556.10000000000002,0.023401447911633309,556.10000000000002,0.018715317514813964,556.10000000000002,0.022064757593482701,556.10000000000002,0.016311046684129769
556.89999999999998,0.021334994871273195,556.89999999999998,0.016298161287861442,556.89999999999998,0.016684044997160124,556.89999999999998,0.024190678433067991,556.89999999999998,0.018388096267473703,556.89999999999998,0.021967269398031584,556.89999999999998,0.016500089010961064
557.70000000000005,0.021803785932877254,557.70000000000005,0.017089087256173544,557.70000000000005,0.016955316497545836,557.70000000000005,0.024635733238388306,557.70000000000005,0.018430482439408973,557.70000000000005,0.022088493849766456,557.70000000000005,0.01655942965167044
558.5,0.022203911395946185,558.5,0.017059416935818857,558.5,0.017153683782202889,558.5,0.025068919915566742,558.5,0.01775399913532209,558.5,0.022095275637276094,558.5,0.016594186312657359
559.20000000000005,0.022047930283224396,559.20000000000005,0.016427862973983364,559.20000000000005,0.016709476700321284,559.20000000000005,0.024222044200300091,559.20000000000005,0.017698897111806243,559.20000000000005,0.02188673567135458,559.20000000000005,0.016259335554368742
560,0.020547459796715919,560,0.015763247798038369,560,0.016677263209650479,560,0.022976738468841917,560,0.017839619202631336,560,0.021372167544060426,560,0.016215253935556066
560.79999999999995,0.019664979697023643,560.79999999999995,0.016073514576604529,560.79999999999995,0.016620465739257219,560.79999999999995,0.020763332570382233,560.79999999999995,0.017480184464620265,560.79999999999995,0.021233988623551452,560.79999999999995,0.015724422064545662
561.60000000000002,0.019058009714910604,561.60000000000002,0.016103184896959215,561.60000000000002,0.016563668268863966,561.60000000000002,0.020240287208701031,561.60000000000002,0.017809101158837944,561.60000000000002,0.021345888117460556,561.60000000000002,0.015757483278655171
562.39999999999998,0.019347931130947842,562.39999999999998,0.016745759263497875,562.39999999999998,0.015941439264854231,562.39999999999998,0.020322516382255452,562.39999999999998,0.017755694582199499,562.39999999999998,0.021504412400498461,562.39999999999998,0.015541313801785306
563.20000000000005,0.019164822868187485,563.20000000000005,0.016355806481693411,563.20000000000005,0.016003323075879722,563.20000000000005,0.020275891593126656,563.20000000000005,0.018146495087442673,563.20000000000005,0.02141370599255699,563.20000000000005,0.015831235217822537
564,0.019223315785458151,564,0.016621991641446891,564,0.016237294744962404,564,0.020100412841314644,564,0.017356416842569281,564,0.021239922687622387,564,0.016038927460305351
564.79999999999995,0.019600552715682035,564.79999999999995,0.016610123513305021,564.79999999999995,0.016716258487830926,564.79999999999995,0.019913065961360762,564.79999999999995,0.017370828141027271,564.79999999999995,0.021439137695718147,564.79999999999995,0.015979586819595975
565.60000000000002,0.020130379864872885,565.60000000000002,0.017281520476759661,565.60000000000002,0.016226274340259229,565.60000000000002,0.020817586870459374,565.60000000000002,0.017459839102091333,565.60000000000002,0.021943533141747833,565.60000000000002,0.015502318523604858
566.39999999999998,0.020168527419614626,566.39999999999998,0.017540076125564796,566.39999999999998,0.016199147190220659,566.39999999999998,0.021036299517645355,566.39999999999998,0.017529352424065177,566.39999999999998,0.023131193679374037,566.39999999999998,0.015601502165933385
567.20000000000005,0.020185481888388732,567.20000000000005,0.018080923679458811,567.20000000000005,0.016348346515432804,567.20000000000005,0.020998151962903614,567.20000000000005,0.018143951917126557,567.20000000000005,0.024369717623322566,567.20000000000005,0.015819367089680663
568,0.019576816459398291,568,0.017683341386705999,568,0.016929884794384679,568,0.020746378101608124,568,0.018029509252901334,568,0.025480235328026582,568,0.016288158151284725
568.70000000000005,0.019692106847062213,568.70000000000005,0.018024973932504261,568.70000000000005,0.01636530098420691,568.70000000000005,0.020737900867221076,568.70000000000005,0.018417766587828389,568.70000000000005,0.026451726388782921,568.70000000000005,0.015955850563312224
569.5,0.018768936022312079,569.5,0.017225570729805108,569.5,0.016218644829310881,569.5,0.020067351627205136,569.5,0.017859116841721555,569.5,0.028426922000966404,569.5,0.015968566414892804
570.29999999999995,0.018575655078287262,570.29999999999995,0.017607046277222517,570.29999999999995,0.015660842806642757,570.29999999999995,0.019295075574544556,570.29999999999995,0.017807405711960527,570.29999999999995,0.031420233463035019,570.29999999999995,0.015426871137560083
571.10000000000002,0.017705043106736859,571.10000000000002,0.01767825504607377,571.10000000000002,0.015866839602248162,571.10000000000002,0.018640633079864025,571.10000000000002,0.017797233030696066,571.10000000000002,0.035867390622483328,571.10000000000002,0.015721878894229546
571.89999999999998,0.018178920508973153,571.89999999999998,0.018366606478302516,571.89999999999998,0.015741376533319768,571.89999999999998,0.018109110483795762,571.89999999999998,0.018004077549740174,571.89999999999998,0.041087671558030905,571.89999999999998,0.015665929147274993
572.70000000000005,0.01799750769309021,572.70000000000005,0.018475962801895507,572.70000000000005,0.015853276027228875,572.70000000000005,0.018452438476471433,572.70000000000005,0.017762476369709145,572.70000000000005,0.045456838161118313,572.70000000000005,0.015926180242957541
573.5,0.017641463848833958,573.5,0.018731975280384529,573.5,0.016204233530852891,573.5,0.018910209133372324,573.5,0.017694658494612717,573.5,0.047912692963047739,573.5,0.015463323245424411
574.29999999999995,0.017519391673660387,574.29999999999995,0.018751472919474751,574.29999999999995,0.015959241457067043,574.29999999999995,0.019204369166603084,574.29999999999995,0.018083763552978478,574.29999999999995,0.048458626857573989,574.29999999999995,0.015626086145655839
575.10000000000002,0.017582123208124582,575.10000000000002,0.019242304790485151,575.10000000000002,0.015764265066164813,575.10000000000002,0.019147571696209825,575.10000000000002,0.018956070971406291,575.10000000000002,0.050107448945855899,575.10000000000002,0.015556572823682002
575.89999999999998,0.018480710053152261,575.89999999999998,0.019076998719937607,575.89999999999998,0.015893119028848025,575.89999999999998,0.019225562252570716,575.89999999999998,0.019648661020828569,575.89999999999998,0.054577494638149246,575.89999999999998,0.016038927460305351
576.70000000000005,0.018406958113984892,576.70000000000005,0.01933385892186533,576.70000000000005,0.015859210091299814,576.70000000000005,0.019612971864059064,576.70000000000005,0.019927562032162626,576.70000000000005,0.060476802048099812,576.70000000000005,0.015749853767706823
577.5,0.018563786950145385,577.5,0.019306731771826759,577.5,0.015771894577113157,577.5,0.019528199520188531,577.5,0.019874155455524189,577.5,0.065296109797139776,577.5,0.015926180242957541
578.20000000000005,0.018277256427862973,578.20000000000005,0.01916346651068555,578.20000000000005,0.015117452082432625,578.20000000000005,0.019022108627281435,578.20000000000005,0.019365521392300977,578.20000000000005,0.066257428176631661,578.20000000000005,0.015920246178886599
579,0.018060239227554401,579,0.018820138518009882,579,0.0151454269559099,579,0.019430711324737414,579,0.018816196604019907,579,0.06407369259852666,579,0.016293244491916953
579.79999999999995,0.018312013088849895,579.79999999999995,0.018223341217161314,579.79999999999995,0.015171706382509769,579.79999999999995,0.018766943872231118,579.79999999999995,0.019109508913811954,579.79999999999995,0.059874918406619015,579.79999999999995,0.016511109415664232
580.60000000000002,0.018743504319150922,580.60000000000002,0.018394581351779793,580.60000000000002,0.015858362367861107,580.60000000000002,0.018852563939540361,580.60000000000002,0.020647279231623471,580.60000000000002,0.057269864279477452,580.60000000000002,0.016638267931470035
581.39999999999998,0.018875749175588954,581.39999999999998,0.018774361452319796,581.39999999999998,0.015715944830158608,581.39999999999998,0.018347320770071968,581.39999999999998,0.022928503005179592,581.39999999999998,0.058828827683256611,581.39999999999998,0.016889194069326822
582.20000000000005,0.018567177843900204,582.20000000000005,0.018809965836745417,582.20000000000005,0.015865991878809455,582.20000000000005,0.019071276586726343,582.20000000000005,0.027581656960233295,582.20000000000005,0.061288921102379566,582.20000000000005,0.017197765401015572
583,0.017966989649296817,583,0.018230123004670955,583,0.015192899468477402,583,0.019200130549409559,583,0.03784589235607775,583,0.063587947068148493,583,0.017169790527538292
