t,x,y,z
0.0,0.28277753917038484,-0.7190601107943801,0.045065691735196214
1.0,0.30331090060171706,-0.7230726634317054,0.04576548837681858
2.0,0.32365910134862985,-0.7266436057583939,0.04643733612825094
3.0,0.34381805258908105,-0.7297894907770337,0.04708202175044447
4.0,0.3637842593908214,-0.7325261011266522,0.04770030493473169
5.0,0.383554755921144,-0.734868486773552,0.04829291878209334
6.0,0.4031270477061592,-0.7368310016606244,0.04886057039356705
7.0,0.4224990601563,-0.7384273391264657,0.04940394154320185
8.0,0.44166909266075605,-0.7396705659673689,0.049923689410292085
9.0,0.4606357776310293,-0.740573155063584,0.050420447352036234
10.0,0.47939804394331936,-0.7411470165287665,0.05089482570141297
11.0,0.49795508429155766,-0.7414035273703989,0.05134741257807649
12.0,0.5163063260182464,-0.7413535596709117,0.05177877470255288
13.0,0.5344514050394403,-0.7410075073156507,0.05218945820605903
14.0,0.5523901425238488,-0.7403753113058824,0.052579989429940494
15.0,0.5701225240246983,-0.7394664837035972,0.052950875710096434
16.0,0.5876486807972221,-0.7382901302607249,0.05330260614288173
17.0,0.604968873064912,-0.736854971789086,0.05363565232989031
18.0,0.6220834750244343,-0.7351693643294656,0.0539504690997667
19.0,0.6389929614027672,-0.7332413181789724,0.05424749520579396
20.0,0.6556978954010247,-0.7310785158356613,0.054527153998490584
21.0,0.6721989178779145,-0.7286883289184758,0.054789854072837124
22.0,0.6884967376421127,-0.7260778341191146,0.055035989890061775
23.0,0.7045921227372888,-0.7232538282405826,0.055265942374158
24.0,0.7204858926162939,-0.7202228423750888,0.055480079483497126
25.0,0.7361789111123379,-0.7169911552716729,0.05567875675804486
26.0,0.7516720801249982,-0.7135648059415727,0.05586231784280126
27.0,0.7669663339477791,-0.7099496055469303,0.05603109498816443
28.0,0.7820626341718091,-0.7061511486160196,0.0561854095279757
29.0,0.7969619651072422,-0.7021748236257996,0.0563255723360421
30.0,0.8116653296701296,-0.6980258229902759,0.056451884261954535
31.0,0.826173745688031,-0.6937091524909017,0.0565646365470302
32.0,0.8404882425825287,-0.6892296401830927,0.05666411122120839
33.0,0.8546098583911637,-0.6845919448108582,0.05675058148172118
34.0,0.8685396370951879,-0.6798005637595826,0.0568243120543473
35.0,0.8822786262229811,-0.674859840575127,0.05688555953803935
36.0,0.8958278747020619,-0.6697739720756462,0.05693457273369305
37.0,0.9091884309353685,-0.6645470150808546,0.05697159295780318
38.0,0.9223613410799415,-0.659182892781901,0.056996854341725196
39.0,0.9353476475083335,-0.6536854007735351,0.05701058411723439
40.0,0.9481483874350323,-0.6480582127688649,0.05701300288904704
41.0,0.960764591691939,-0.6423048860157033,0.057004324894940145
42.0,0.9731972836385191,-0.6364288664322858,0.05698475825407863
43.0,0.9854474781936504,-0.6304334934790028,0.05695450520413132
44.0,0.997516180977458,-0.6243220047817243,0.05691376232773036
45.0,1.0094043875525633,-0.6180975405213018,0.056862720768802215
46.0,1.0211130827551922,-0.6117631476029003,0.05680156643927306
47.0,1.0326432401075052,-0.6053217836179455,0.056730480216626696
48.0,1.0439958213033371,-0.5987763206106643,0.05664963813276935
49.0,1.055171775760277,-0.5921295486604347,0.05655921155463295
50.0,1.0661720402316863,-0.5853841792904598,0.056459367356926575
51.0,1.0769975384728598,-0.5785428487126206,0.056350268087424965
52.0,1.0876491809560718,-0.5716081209177455,0.05623207212516283
53.0,1.0981278646297465,-0.564582490619964,0.05610493383188493
54.0,1.1084344727174342,-0.5574683860632736,0.05596900369708364
55.0,1.11856987455267,-0.5502681716979514,0.055824428476938526
56.0,1.12853492544616,-0.5429841507339727,0.055671351327456216
57.0,1.1383304665820673,-0.5356185675781674,0.05550991193209323
58.0,1.14795732494046,-0.5281736101614334,0.05534024662412979
59.0,1.1574163132432633,-0.5206514121619483,0.05516248850404876
60.0,1.166708229921288,-0.5130540551299682,0.05497676755216048
61.0,1.17583385910014,-0.5053835705194653,0.054783210736702136
62.0,1.1847939706030093,-0.49764194163155145,0.05458194211762798
63.0,1.1935893199685188,-0.48983110547434044,0.05437308294629606
64.0,1.20222064848198,-0.4819529545436333,0.05415675176124618
65.0,1.2106886832185537,-0.4740093385285569,0.053933064480253964
66.0,1.2189941370969446,-0.46600206594604765,0.05370213448883645
67.0,1.2271377089423878,-0.4579329057078512,0.05346407272537567
68.0,1.2351200835577967,-0.44980358862350023,0.053218987763018276
69.0,1.2429419318020394,-0.44161580884253787,0.05296698588850122
70.0,1.2506039106744125,-0.43337122523907207,0.052708171178046034
71.0,1.258106663404457,-0.42507146274157437,0.05244264557045711
72.0,1.2654508195463454,-0.41671811361067723,0.0521705089375526
73.0,1.2726369950771326,-0.4083127386675726,0.051891859152050294
74.0,1.2796657924982364,-0.39985686847547447,0.051606792153024675
75.0,1.2865378009395603,-0.39135200447647434,0.05131540200904585
76.0,1.2932535962657363,-0.38279962008599644,0.05101778097910552
77.0,1.2998137411840038,-0.37420116174694057,0.05071401957143014
78.0,1.3062187853532927,-0.3655580499454925,0.050404206600276696
79.0,1.312469265494114,-0.3568716801904787,0.05008842924080182
80.0,1.3185657054988997,-0.34814342395804476,0.049766773082090876
81.0,1.3245086165424709,-0.33937462960334736,0.04943932217842939
82.0,1.330298497192335,-0.3305666232408628,0.049106159098895596
83.0,1.3359358335185512,-0.3217207095948356,0.048767364975348976
84.0,1.3414210992029205,-0.31283817282131576,0.04842301954888648
85.0,1.3467547556472865,-0.30392027730316,0.0480732012148348
86.0,1.3519372520807476,-0.2949682684193089,0.04771798706634387
87.0,1.3569690256656057,-0.28598337328958545,0.0473574529366441
