t,x,y,z
3722.5,1.319912019306395,0.35108811238026877,0.16395448960471606
3723.0,1.3170093248301735,0.3551358741267058,0.1653854327112514
3723.5,1.3140694925288698,0.3591736011921349,0.1668117113994645
3724.0,1.311092476525693,0.36320114518659746,0.16823326937433858
3724.5,1.3080782302631266,0.3672183565844625,0.16965004990171043
3725.0,1.3050267065011179,0.37122508470221866,0.17106199579997108
3725.5,1.301937857315268,0.37522117767590174,0.17246904943163358
3726.0,1.2988116340950326,0.3792064824381557,0.17387115269476391
3726.5,1.2956479875419296,0.38318084469491276,0.17526824701427024
3727.0,1.2924468676677583,0.38714410890168416,0.17666027333304823
3727.5,1.2892082237928355,0.39109611823945534,0.1780471721029795
3728.0,1.285932004544242,0.39503671459016904,0.1794288832757782
3728.5,1.2826181578540916,0.3989657385117945,0.18080534629368217
3729.0,1.2792666309578191,0.40288302921296476,0.18217650007998676
3729.5,1.275877370392494,0.40678842452717595,0.18354228302941408
3730.0,1.2724503219951542,0.410681760886535,0.18490263299831772
3730.5,1.2689854309011814,0.41456287329504843,0.18625748729471456
3731.0,1.2654826415426954,0.41843159530143553,0.18760678266814335
3731.5,1.261941897646991,0.422287758971457,0.18895045529934268
3732.0,1.2583631422350143,0.4261311948597485,0.19028844078974685
3732.5,1.254746317619876,0.42996173198114174,0.19162067415079134
3733.0,1.2510913654054183,0.4337791977814666,0.19294708979302733
3733.5,1.2473982264848233,0.43758341810781626,0.19426762151503818
3734.0,1.2436668410392835,0.4413742171782624,0.19558220249215175
3734.5,1.2398971485367192,0.44515141755101134,0.196890765264948
3735.0,1.2360890877305715,0.4489148400929792,0.19819324172755104
3735.5,1.2322425966586497,0.4526643039477796,0.19948956311570512
3736.0,1.2283576126420581,0.45639962650310273,0.2007796599946261
3736.5,1.2244340722841942,0.4601206233574734,0.20206346224662403
3737.0,1.2204719114698304,0.46382710828637236,0.20334089905849156
3737.5,1.216471065364284,0.46751889320770296,0.2046118989086507
3738.0,1.2124314684126751,0.47119578814658913,0.20587638955405388
3738.5,1.2083530543392877,0.47485760119948384,0.2071342980168313
3739.0,1.2042357561470296,0.4785041384975748,0.20838555057067884
3739.5,1.2000795061170109,0.48213520416946554,0.20963007272698142
3740.0,1.1958842358082284,0.48575060030311573,0.21086778922066227
3740.5,1.1916498760573895,0.4893501269070214,0.2120986239957529
3741.0,1.187376356978852,0.49293358187061276,0.2133225001906775
3741.5,1.183063607964713,0.4965007609238528,0.21453934012324186
3742.0,1.1787115576850444,0.5000514575960154,0.21574906527532248
3742.5,1.1743201340882798,0.5035854631736195,0.21695159627724456
3743.0,1.169889264401769,0.5071025666574986,0.21814685289184454
3743.5,1.1654188751325048,0.5106025547189829,0.21933475399820657
3744.0,1.1609088920680324,0.5140852116551723,0.22051521757506476
3744.5,1.156359240277552,0.517550319343274,0.22168816068386424
3745.0,1.1517698441132258,0.52099765719398,0.22285349945146998
3745.5,1.1471406272116946,0.5244270021038612,0.22401114905251523
3746.0,1.1424715124958273,0.5278381284067523,0.22516102369138133
3746.5,1.1377624221766987,0.5312308078240955,0.2263030365837958
3747.0,1.1330132777558246,0.5346048094142238,0.22743709993804373
3747.5,1.1282240000276562,0.5379598995205478,0.2285631249357771
3748.0,1.1233945090823487,0.5412958417186189,0.22968102171241456
3748.5,1.118524724308825,0.5446123967620439,0.2307906993371213
3749.0,1.1136145643981412,0.5479093225272103,0.231892065792355
3749.5,1.1086639473471727,0.551186373956799,0.2329850279529684
3750.0,1.10367279046264,0.5544433030020469,0.23406949156485707
3750.5,1.0986410103654858,0.5576798585637257,0.23514536122313812
3751.0,1.093568522995624,0.5608957864318042,0.2362125403498498
3751.5,1.0884552436170822,0.5640908292237548,0.23727093117115625
3752.0,1.0833010868235489,0.5672647263214708,0.23832043469404743
3752.5,1.0781059665443538,0.5704172138067513,0.23936095068251687
3753.0,1.0728697960509006,0.5735480243953209,0.24039237763320614
3753.5,1.0675924879635719,0.5766568873693356,0.2414146127505
3754.0,1.0622739542591286,0.5797435285083394,0.24242755192105717
3754.5,1.056914106278637,0.5828076700186264,0.24343108968776195
3755.0,1.0515128547359383,0.5858490304609627,0.24442511922308086
3755.5,1.0460701097266913,0.5888673246766203,0.24540953230180548
3756.0,1.0405857807380232,0.5918622637116837,0.2463842192731695
3756.5,1.035059776658803,0.5948335547395694,0.2473490690323173
3757.0,1.0294920057905843,0.5977809009817177,0.2483039689911093
3757.5,1.0238823758592395,0.600704001626395,0.24924880504824506
3758.0,1.01823079402732,0.6036025517455647,0.2501834615586834
3758.5,1.0125371669071872,0.6064762422097582,0.2511078213023425
3759.0,1.0068014005749324,0.6093247596009034,0.2520217654520578
3759.5,1.0010234005851502,0.6121477861230347,0.2529251735407769
3760.0,0.9952030719865801,0.6149449995108422,0.253817923427971
3760.5,0.9893403193386765,0.617716072935981,0.2546998912652397
3761.0,0.98343504672915,0.6204606749110883,0.25557095146108577
3761.5,0.9774871577925144,0.6231784691914317,0.2564309766448385
3762.0,0.971496555729705,0.6258691146741284,0.25727983762969836
3762.5,0.9654631433288107,0.6285322652948568,0.25811740337487954
3763.0,0.9593868229869761,0.6311675699219914,0.25894354094682454
3763.5,0.9532674967335256,0.6337746722480857,0.25975811547946265
3764.0,0.9471050662543845,0.6363532106786173,0.2605609901334864
3764.5,0.9408994329178356,0.638902818217928,0.26135202605461666
3765.0,0.934650497801703,0.641423122352261,0.26213108233082616
3765.5,0.9283581617220091,0.6439137449298175,0.2628980159484936
3766.0,0.9220223252631968,0.6463743020377422,0.2636526817474543
3766.5,0.9156428888099742,0.648804403875945,0.2643949323749171
3767.0,0.9092197525808807,0.651203654627663,0.265124618238213
3767.5,0.9027528166636413,0.6535716523266665,0.26584158745634223
3768.0,0.896241981052407,0.6559079887210082,0.26654568581028415
3768.5,0.8896871456869772,0.6582122491332081,0.26723675669203195
3769.0,0.8830882104940826,0.6604840123167687,0.2679146410523177
3769.5,0.8764450754308608,0.6627228503089099,0.26857917734698494
3770.0,0.8697576405305988,0.6649283282794028,0.26923020148197174
3770.5,0.8630258059508851,0.6671000043753936,0.26986754675686264
3771.0,0.8562494720242664,0.6692374295620809,0.2704910438069632
3771.5,0.8494285393115529,0.671340147459135,0.2711005205438598
3772.0,0.8425629086578881,0.6734076941727142,0.27169580209441246
3772.5,0.8356524812517317,0.6754395981229525,0.27227671073813803
3773.0,0.8286971586868971,0.6774353798667766,0.2728430658429351
3773.5,0.8216968430277966,0.6793945519159013,0.27339468379909876
3774.0,0.8146514368780547,0.6813166185498661,0.2739313779515766
3774.5,0.8075608434526619,0.6832010756239505,0.2744529585304111
3775.0,0.8004249666538448,0.6850474103718094,0.274959232579314
3775.5,0.7932437111508411,0.6868551012026732,0.27545000388232
3776.0,0.7860169824637804,0.688623617492931,0.2759250728884556
3776.5,0.7787446870518723,0.6903524193719314,0.2763842366343681
3777.0,0.7714267324061338,0.6920409575018203,0.27682728866485373
3777.5,0.764063027146871,0.6936886728512214,0.2772540189512179
3778.0,0.7566534811261788,0.6952949964625816,0.2776642138074063
3778.5,0.7491980055356976,0.6968593492129704,0.27805765580383807
3779.0,0.7416965130199121,0.6983811415681377,0.2784341236788715
3779.5,0.7341489177952716,0.6998597733296145,0.27879339224783334
3780.0,0.726555135775435,0.7012946333746448,0.2791352323095374
3780.5,0.7189150847029632,0.7026850993887241,0.27945941055021817
3781.0,0.7112286842877843,0.7040305375905096,0.2797656894448012
3781.5,0.7034958563528058,0.7053303024488735,0.28005382715543353
3782.0,0.6957165249870245,0.7065837363918507,0.28032357742719205
3782.5,0.6878906167065505,0.7077901695072301,0.2805746894808849
3783.0,0.6800180606239504,0.7089489192345344,0.2808069079028634
3783.5,0.6720987886263566,0.710059290048122,0.28101997253175537
3784.0,0.6641327355628066,0.7111205731311376,0.2812136183420321
3784.5,0.6561198394413056,0.7121320460400351,0.28138757532431447
3785.0,0.6480600416361337,0.7130929723593809,0.2815415683623284
3785.5,0.6399532871059457,0.7140026013466508,0.28167531710641136
3786.0,0.6317995246232474,0.7148601675667117,0.28178853584347546
3786.5,0.6235987070158645,0.715664890515684,0.28188093336332387
3787.0,0.6153507914210471,0.7164159742338686,0.28195221282122385
3787.5,0.6070557395529116,0.7171126069074152,0.28200207159663254
3788.0,0.598713517983933,0.7177539604584037,0.28203020114796956
3788.5,0.5903240984412694,0.7183391901230015,0.28203628686333515
3789.0,0.5818874581187289,0.7188674340173606,0.2820200079070634
3789.5,0.5734035800052406,0.7193378126908988,0.2819810370620068
3790.0,0.5648724532307497,0.7197494286666216,0.28191904056744244
3790.5,0.5562940734304963,0.7201013659681242,0.28183367795249187
3791.0,0.5476684431287097,0.720392689632913,0.28172460186494747
3791.5,0.5389955721427988,0.720622445211685,0.2815914578953975
3792.0,0.530275478009193,0.7207896582532002,0.28143388439654266
3792.5,0.5215081864320453,0.720893333774379,0.2812515122975987
3793.0,0.5126937317560992,0.7209324557152639,0.28104396491368344
3793.5,0.5038321574650754,0.7209059863784752,0.2808108577500863
3794.0,0.49492351670704,0.7208128658528085,0.2805517983013232
3794.5,0.48596787284828674,0.7206520114206153,0.280266385844885
3795.0,0.4769653000573625,0.7204223169486207,0.27995421122959124
3795.5,0.46791588392097005,0.7201226522618474,0.2796148566584683
3796.0,0.45881972209357613,0.719751862500314,0.2792478954660779
3796.5,0.4496769249826746,0.719308767458214,0.27885289189023216
3797.0,0.4404876164717619,0.718792160905278,0.2784294008380392
3797.5,0.4312519346832166,0.7182008098900637,0.27797696764624014
3798.0,0.4219700327834019,0.7175334540249387,0.277495127835805
3798.5,0.41264207983245066,0.7167888047525571,0.276983406860779
3799.0,0.4032682616813512,0.7159655445936719,0.27644131985138554
3799.5,0.39384878191909173,0.7150623263761657,0.2758683713514114
